No_Rooms,Bathroom,Locality,Region,Longitude,Latitude,Furnished,Area,AC,Water_Heater,Dining_Set,Electricity,Bed,Access_Card,Kitchen,Fridge,Washing_Machine,TV,ATM,TV_Cable,Grocery,Internet,Swim_Pool,Laundry,Security,Basketball,Multipurpose_Room,Gym,Jogging,Tennis,Restaurant,Playground,Total_Facilities,AnnualPrice,FurnishedNew
2,1,Cipinang,Jakarta Timur,106.879075,-6.225031,1,34.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,19,70700000,Full
1,1,Pejaten,Jakarta Selatan,106.827411,-6.284048,1,35.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,22,48000000,Full
0,1,Bintaro,Jakarta Selatan,106.759213,-6.258118,1,22.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,20,42000000,Full
2,2,Casablanca,Jakarta Selatan,106.842672,-6.224187,1,80.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,291900000,Full
1,1,Pasar Rebo,Jakarta Timur,106.869542,-6.341016,0,29.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,20,24000000,Semi
0,1,Kalibata,Jakarta Selatan,106.855352,-6.255809,1,29.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,20,70000000,Full
1,1,Cengkareng,Jakarta Barat,106.729326,-6.166036,0,35.0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,15,25000000,Non
1,2,Tanjung Duren,Jakarta Barat,106.790105,-6.174872,0,104.0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,14,150000000,Non
3,2,Kuningan,Jakarta Selatan,106.824194,-6.227334,1,104.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,252000000,Full
2,1,Kemayoran,Jakarta Pusat,106.852251,-6.158357,1,50.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,21,66000000,Full
3,2,Pondok Indah,Jakarta Selatan,106.7846,-6.272637,1,185.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,559400000,Full
2,1,Pancoran,Jakarta Selatan,106.861756,-6.252397,1,32.0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,20,54000000,Full
2,2,Kebayoran Baru,Jakarta Selatan,106.80186,-6.229118,1,166.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,21,300000000,Full
2,1,Kemayoran,Jakarta Pusat,106.85355,-6.159931,1,42.0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,19,35000000,Full
2,1,Cengkareng,Jakarta Barat,106.729326,-6.166036,1,52.0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,18,60000000,Full
2,2,Casablanca,Jakarta Selatan,106.842672,-6.224187,1,84.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,240000000,Full
2,1,Kalibata,Jakarta Selatan,106.849866,-6.257697,1,33.0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,50000000,Full
2,2,Kemang,Jakarta Selatan,106.811453,-6.259374,1,144.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,300000000,Full
0,1,Kebon Jeruk,Jakarta Barat,106.762396,-6.200106,1,21.0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,15,36000000,Full
2,1,Kebon Jeruk,Jakarta Barat,106.756061,-6.192081,0,35.0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,17,30000000,Non
1,1,Casablanca,Jakarta Selatan,106.846292,-6.222918,1,43.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,85000000,Full
1,1,Cipinang,Jakarta Timur,106.879075,-6.225031,0,28.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,19,38400000,Non
0,1,Kebon Jeruk,Jakarta Barat,106.756061,-6.192081,1,22.0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,18,30000000,Full
1,1,Menteng,Jakarta Pusat,106.838463,-6.191791,1,40.0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,16,132000000,Full
2,1,Sudirman,Jakarta Pusat,106.819529,-6.209877,1,65.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,251100000,Full
2,2,Tebet,Jakarta Selatan,106.843171,-6.236462,1,55.0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,18,92400000,Full
0,1,Tanjung Duren,Jakarta Barat,106.7917,-6.1792,0,26.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,10,35000000,Non
2,2,Kedoya,Jakarta Barat,106.766083,-6.17425,1,130.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,266200000,Full
2,2,Pancoran,Jakarta Selatan,106.861756,-6.252397,1,35.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,21,48000000,Full
3,2,Senayan,Jakarta Selatan,106.794123,-6.222613,1,150.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,20,445500000,Full
3,1,Bendungan Hilir,Jakarta Pusat,106.8163,-6.2156,0,64.0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,205000000,Non
2,1,Kuningan,Jakarta Selatan,106.83676,-6.218768,1,74.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,132000000,Full
2,1,Pancoran,Jakarta Selatan,106.861756,-6.252397,0,36.0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,17,30000000,Semi
1,1,Kuningan,Jakarta Selatan,106.824194,-6.227334,1,60.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,156000000,Full
1,1,Cengkareng,Jakarta Barat,106.729326,-6.166036,1,35.0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,19,43000000,Full
1,1,Cengkareng,Jakarta Barat,106.729326,-6.166036,1,35.0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,19,48000000,Full
0,1,Cinere,Depok,106.78239,-6.317404,1,22.0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,15,36000000,Full
2,1,Kemayoran,Jakarta Pusat,106.854936,-6.147823,0,76.0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,18,43200000,Non
2,1,Kemayoran,Jakarta Pusat,106.85277,-6.154767,1,36.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,20,47000000,Full
2,1,Tanjung Duren,Jakarta Barat,106.788166,-6.175894,1,44.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,60000000,Full
0,1,Kebon Jeruk,Jakarta Barat,106.762396,-6.200106,1,21.0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,16,39500000,Full
0,1,Puri Indah,Jakarta Barat,106.728591,-6.182729,1,26.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,6,35000000,Full
2,1,Kebon Jeruk,Jakarta Barat,106.756061,-6.192081,1,35.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,20,38000000,Full
3,2,Cempaka Putih,Jakarta Pusat,106.873191,-6.187929,1,68.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,22,80000000,Full
2,1,Kemayoran,Jakarta Pusat,106.854936,-6.147823,1,76.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,90000000,Full
0,1,Bekasi Timur,Bekasi,107.0205,-6.2597,1,26.0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,12,25000000,Full
2,1,Tanjung Duren,Jakarta Barat,106.788166,-6.175894,1,42.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,65000000,Full
2,1,Cipinang,Jakarta Timur,106.879075,-6.225031,1,35.0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,17,56000000,Full
0,1,Bintaro,Tangerang,106.7082,-6.2708,1,23.0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,16,40000000,Full
1,1,Cengkareng,Jakarta Barat,106.729326,-6.166036,1,35.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,22,50000000,Full
2,1,Tanjung Duren,Jakarta Barat,106.788166,-6.175894,1,42.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,57000000,Full
2,1,Kemayoran,Jakarta Pusat,106.85277,-6.154767,1,36.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,20,47000000,Full
2,1,Pekayon,Bekasi,106.9906,-6.2519,1,36.0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,15,60000000,Full
0,1,Tanjung Duren,Jakarta Barat,106.7917,-6.1792,0,26.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,10,47000000,Non
0,1,Kebayoran Lama,Jakarta Selatan,106.769194,-6.237472,1,22.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,20,39000000,Full
2,1,Pluit,Jakarta Utara,106.778618,-6.109022,1,35.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,48000000,Full
0,1,Cikokol,Tangerang,106.6379,-6.2246,0,26.0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,14,25000000,Non
2,1,Grogol,Jakarta Barat,106.796056,-6.153652,0,48.0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,18,30000000,Non
3,2,Dharmawangsa,Jakarta Selatan,106.804426,-6.258746,1,180.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,13,360000000,Full
2,1,Kemayoran,Jakarta Pusat,106.85277,-6.154767,1,33.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,20,43200000,Full
2,2,Kebon Jeruk,Jakarta Barat,106.761852,-6.196997,0,76.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,19,90000000,Non
1,1,Serpong,Tangerang,106.632866,-6.242534,1,22.0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,17,60000000,Full
3,2,Lebak Bulus,Jakarta Selatan,106.77816,-6.289954,1,106.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,23,108000000,Full
2,1,Cipinang,Jakarta Timur,106.879075,-6.225031,1,34.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,19,59800000,Full
2,1,Kebayoran Lama,Jakarta Selatan,106.769194,-6.237472,1,42.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,21,72000000,Full
1,1,Menteng,Jakarta Pusat,106.835616,-6.188741,1,74.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,23,198000000,Full
2,2,Permata Hijau,Jakarta Selatan,106.781526,-6.223378,1,137.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,319100000,Full
0,1,Menteng,Jakarta Pusat,106.838463,-6.191791,0,28.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,20,75000000,Non
3,2,Pasar Minggu,Jakarta Selatan,106.844157,-6.263361,1,77.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,21,144000000,Full
0,1,Kebon Jeruk,Jakarta Barat,106.762396,-6.200106,1,22.0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,15,36000000,Full
0,1,Puri Indah,Jakarta Barat,106.728591,-6.182729,0,26.0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,13,33000000,Non
2,1,Tebet,Jakarta Selatan,106.854417,-6.242631,1,38.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,90000000,Full
3,2,Kuningan,Jakarta Selatan,106.829196,-6.224797,1,125.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,363700000,Full
2,1,Tanjung Duren,Jakarta Barat,106.7917,-6.1792,0,50.0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,11,72000000,Semi
3,2,Setiabudi,Jakarta Selatan,106.82933,-6.21654,1,143.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,21,421200000,Full
2,2,Cilandak,Jakarta Selatan,106.786534,-6.291102,1,90.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,22,155000000,Full
2,1,Kelapa Gading,Jakarta Utara,106.91636,-6.154352,0,35.0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,16,18000000,Non
3,2,Tanjung Duren,Jakarta Barat,106.788166,-6.175894,1,60.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,85000000,Full
2,1,Tanjung Duren,Jakarta Barat,106.789934,-6.178351,1,88.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,200000000,Full
2,1,Ancol,Jakarta Utara,106.845853,-6.122102,1,66.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,109000000,Full
2,1,Cengkareng,Jakarta Barat,106.719271,-6.155485,1,33.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,20,33000000,Full
2,2,Kebayoran Lama,Jakarta Selatan,106.789467,-6.232826,1,195.0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,550850000,Full
2,1,Cengkareng,Jakarta Barat,106.719271,-6.155485,1,34.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,20,38000000,Full
0,1,Tanjung Duren,Jakarta Barat,106.793682,-6.180334,0,29.0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,18,40000000,Semi
2,1,Tanjung Duren,Jakarta Barat,106.793302,-6.177578,1,88.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,120000000,Full
3,2,Dharmawangsa,Jakarta Selatan,106.804426,-6.258746,1,185.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,21,400000000,Full
2,1,Kebagusan,Jakarta Selatan,106.835418,-6.307531,1,50.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,55300000,Full
2,1,Kalibata,Jakarta Selatan,106.849866,-6.257697,1,36.0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,50000000,Full
2,1,Tebet,Jakarta Selatan,106.854417,-6.242631,1,38.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,88000000,Full
2,1,Pancoran,Jakarta Selatan,106.851836,-6.257163,1,30.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,20,36000000,Full
2,1,Kelapa Gading,Jakarta Timur,106.904441,-6.181255,1,36.0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,19,25000000,Full
1,1,Pancoran,Jakarta Selatan,106.861756,-6.252397,1,36.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,21,50400000,Full
2,1,Tanjung Duren,Jakarta Barat,106.788166,-6.175894,1,42.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,58000000,Full
1,1,Kelapa Gading,Jakarta Timur,106.89321,-6.175884,1,43.0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,18,64800000,Full
1,1,Kebagusan,Jakarta Selatan,106.835418,-6.307531,0,21.0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20000000,Semi
1,1,Sudirman,Jakarta Pusat,106.818351,-6.208956,0,76.0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,19,222000000,Non
3,3,Kuningan,Jakarta Selatan,106.824194,-6.227334,1,200.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,325000000,Full
0,1,Menteng,Jakarta Pusat,106.838974,-6.180433,1,36.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,23,110400000,Full
2,1,Kemayoran,Jakarta Pusat,106.854936,-6.147823,1,73.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,65000000,Full
2,1,Cempaka Putih,Jakarta Pusat,106.873191,-6.187929,1,33.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,22,60000000,Full
0,1,Cempaka Putih,Jakarta Pusat,106.873191,-6.187929,0,21.0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,19,32400000,Semi
3,2,Setiabudi,Jakarta Selatan,106.828806,-6.215463,1,135.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,364000000,Full
2,1,Kalibata,Jakarta Selatan,106.849866,-6.257697,1,35.0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,54000000,Full
2,1,Kuningan,Jakarta Selatan,106.829196,-6.224797,1,65.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,204000000,Full
2,2,Gandaria,Jakarta Selatan,106.788286,-6.245041,1,127.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,234000000,Full
0,1,Tanjung Duren,Jakarta Barat,106.7917,-6.1792,0,26.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,10,35000000,Non
2,1,Pancoran,Jakarta Selatan,106.851836,-6.257163,1,36.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,20,50000000,Full
1,1,Cengkareng,Jakarta Barat,106.729326,-6.166036,0,35.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,13,30000000,Non
1,1,Cengkareng,Jakarta Barat,106.729326,-6.166036,1,35.0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,17,56200000,Full
1,1,Kemayoran,Jakarta Pusat,106.85716,-6.14607,0,43.0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,15,50000000,Non
1,1,Puri Indah,Jakarta Barat,106.728591,-6.182729,0,37.0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,8,39000000,Non
0,1,Kedoya,Jakarta Barat,106.757651,-6.186415,1,30.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,20,40000000,Full
0,1,Kebagusan,Jakarta Selatan,106.835418,-6.307531,1,28.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,37800000,Full
2,1,Tanjung Duren,Jakarta Barat,106.788166,-6.175894,1,42.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,57000000,Full
0,1,Bintaro,Jakarta Selatan,106.7422,-6.2737,0,24.0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,14,50000000,Semi
0,1,Kedoya,Jakarta Barat,106.757651,-6.186415,0,32.0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,16,24300000,Non
2,1,Kelapa Gading,Jakarta Utara,106.895473,-6.152074,1,64.0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,18,74950000,Full
2,1,Cempaka Putih,Jakarta Pusat,106.873191,-6.187929,1,33.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,22,42000000,Full
2,1,Kedoya,Jakarta Barat,106.757651,-6.186415,1,53.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,21,85000000,Full
1,1,Cengkareng,Jakarta Barat,106.729326,-6.166036,1,35.0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,19,50000000,Full
2,2,Sudirman,Jakarta Pusat,106.818167,-6.20742,1,69.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,21,253800000,Full
2,2,Thamrin,Jakarta Pusat,106.816842,-6.197352,1,124.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,168000000,Full
2,2,Kebon Jeruk,Jakarta Barat,106.761852,-6.196997,1,76.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,19,100000000,Full
2,1,Karang Tengah,Tangerang,106.723973,-6.195343,0,44.0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,17,37000000,Semi
1,1,Dharmawangsa,Jakarta Selatan,106.804426,-6.258746,1,72.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,13,156000000,Full
3,2,Tanjung Duren,Jakarta Barat,106.7917,-6.1792,1,65.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,8,90000000,Full
2,1,Kemayoran,Jakarta Pusat,106.854936,-6.147823,1,73.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,81000000,Full
3,2,Casablanca,Jakarta Selatan,106.846292,-6.222918,1,66.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,156000000,Full
2,2,Pancoran,Jakarta Selatan,106.842971,-6.24805,1,106.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,216000000,Full
1,1,Thamrin,Jakarta Pusat,106.815474,-6.194509,1,38.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,20,84000000,Full
2,1,Kalibata,Jakarta Selatan,106.849866,-6.257697,1,35.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,49000000,Full
1,1,Pancoran,Jakarta Selatan,106.842971,-6.24805,1,59.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,132000000,Full
1,1,Thamrin,Jakarta Pusat,106.816495,-6.195839,1,42.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,22,90000000,Full
2,1,Sunter,Jakarta Utara,106.88373,-6.157527,1,35.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,20,33000000,Full
2,3,Tanjung Duren,Jakarta Barat,106.7917,-6.1792,1,99.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,9,75000000,Full
3,1,Kalibata,Jakarta Selatan,106.849866,-6.257697,0,50.0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,55000000,Non
2,1,Kebon Jeruk,Jakarta Barat,106.756061,-6.192081,1,38.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,21,42000000,Full
0,1,Tebet,Jakarta Selatan,106.854417,-6.242631,1,23.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,60000000,Full
0,1,Margonda,Depok,106.832472,-6.360354,1,27.0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,13,36000000,Full
2,1,Daan Mogot,Jakarta Barat,106.712876,-6.151427,1,35.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,20,70400000,Full
2,1,Kelapa Gading,Jakarta Utara,106.915901,-6.14809,0,43.0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,30000000,Non
2,1,Cempaka Putih,Jakarta Pusat,106.873191,-6.187929,1,33.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,21,48100000,Full
2,1,Cipinang,Jakarta Timur,106.879075,-6.225031,1,34.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,12,54000000,Full
2,1,Menteng,Jakarta Pusat,106.838463,-6.191791,1,63.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,220350000,Full
2,2,Puri Indah,Jakarta Barat,106.728591,-6.182729,1,63.0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,12,85000000,Full
